time,feature1,feature2,feature3,target,pattern_id
1408.0,0.69523109412411,1.3461094161302498,0.3396790920018299,0.4536395035208174,2.0
1409.0,0.7660977698744008,1.469011515376137,0.4276300799654685,0.7964797061242561,2.0
1410.0,0.6486700108413563,1.293873277540536,0.479136110363411,0.8207256459217425,2.0
1411.0,0.7460675842665915,1.2824000595273417,0.4508657954100169,0.7619185624315594,2.0
1412.0,0.6826128502884214,1.2454426790514224,0.3055588051615751,0.7657626670387943,2.0
1413.0,0.5745082679800049,1.395467263739768,0.5440210022974525,0.8643143702906555,2.0
1414.0,0.8797584262154742,1.2217935220693337,0.5719485655811104,1.0885915291621302,2.0
1415.0,0.9555070985978458,1.3409957457182096,0.49174777997940616,0.718292893082034,2.0
1416.0,0.955199180120551,1.2210189565969647,0.45522941921443694,1.0071952379692912,2.0
1417.0,0.7678504245386335,1.043340995363744,0.7547657456834589,0.87164486609868,2.0
1418.0,0.960940764295958,1.1645419470125795,0.6794155992550169,0.9940338676736323,2.0
1419.0,0.8067824709767549,1.0832802663257715,0.6300168626880261,1.0038292350739968,2.0
1420.0,1.1975193354367206,1.183200629683717,0.5614139016878954,1.0177173988915267,2.0
1421.0,0.9831848181858627,1.0384112241028276,0.6146442832088079,1.0907437634923982,2.0
1422.0,1.2478500574237148,1.2267353394755447,0.8482882396254433,1.0088925819499461,2.0
1423.0,1.246664432849059,1.1007830516155281,0.7524726742755079,1.2549955120934413,2.0
1424.0,1.0910052602783407,1.0669745508492692,0.7037783922643842,1.0016499444120868,2.0
1425.0,1.0959631348025467,1.1242822291732963,0.8293699960049223,1.2632180812121554,2.0
1426.0,1.2716187236790693,1.1281834706287746,0.7159391444554443,1.2039281167869784,2.0
1427.0,1.1786251447352047,1.0020499768189302,0.9658361985571077,1.1459650590727664,2.0
1428.0,1.298891503567948,0.8984014723329774,0.9687816324876132,1.3088813764119969,2.0
1429.0,1.2650301460057871,0.7688088491238557,0.8039529177315488,1.1576177964158312,2.0
1430.0,1.1589269204675376,0.847536677196183,0.8041940397679156,1.3410141440860646,2.0
1431.0,1.136762334971412,0.8236374446515952,0.6210240469204433,1.2175214461027024,2.0
1432.0,1.4042579166872708,0.8645929820580249,0.7497653779421416,1.4277167002695943,2.0
1433.0,1.3462064718734137,0.7872437506394394,0.7783572457094082,1.3099265131434388,2.0
1434.0,1.3667978189823986,0.857797332572929,0.9394842850608972,1.3770073989708809,2.0
1435.0,1.5103899392985933,0.694358105178979,0.9062694486586446,1.470198494183531,2.0
1436.0,1.5757781608679564,0.7160445326506216,0.8165403746719442,1.3811797220204882,2.0
1437.0,1.4477259252803107,0.8057130324035358,0.9343798839550985,1.4691839974496614,2.0
1438.0,1.4563665995998947,0.6865700206217005,1.0236820938182012,1.3390434201663957,2.0
1439.0,1.5547710535672672,0.6109991949407602,1.0358033498603634,1.5678443106154942,2.0
1440.0,1.3822633710703947,0.5210013416395023,0.8021323510718879,1.6944483085954294,2.0
1441.0,1.5523291072188097,0.4816784651530397,0.9875526825418143,1.809234688535036,2.0
1442.0,1.5961038880047633,0.42339508865172887,0.8695158350878316,1.5500321054891917,2.0
1443.0,1.6186734698143532,0.41749591158748145,1.1046772330438897,1.629470863052309,2.0
1444.0,1.3655342056535635,0.510025467689569,1.0987501636569057,1.381146908613061,2.0
1445.0,1.490448201003692,0.37489147536648704,0.9355346156854931,1.7168571606151448,2.0
1446.0,1.4849394024680322,0.2245208477028626,0.9529000577537936,1.6503885782227894,2.0
1447.0,1.5877378677051601,0.49856690209323423,0.9867061239435447,1.5293558277691155,2.0
1448.0,1.629603398297069,0.3158700036982056,0.8100391669993036,1.7052470203491714,2.0
1449.0,1.7337721392265606,0.10521223552751932,1.0705556743695197,1.5586534908174283,2.0
1450.0,1.5359663579116418,0.1637023590962458,1.010467507457829,1.5396603876469934,2.0
1451.0,1.5358555684120059,0.18094224058754083,1.1347142487946027,1.6331463107856763,2.0
1452.0,1.699517691606489,0.30230297064412737,0.9269520286143822,1.4782150397355824,2.0
1453.0,1.6119344687318298,-0.016915375146679026,0.9731288950376139,1.6844392513187942,2.0
1454.0,1.7055588796275156,0.1536521139351747,0.8817903714394784,1.473194747316034,2.0
1455.0,1.6029774049191332,0.15828696156624375,0.9285712940104064,1.4690991256358308,2.0
1456.0,1.4525021923234975,-0.08206079137426586,0.9065184652965225,1.4772448753539913,2.0
1457.0,1.4278142862921184,-0.08426656466281268,1.1191931599303806,1.6370771255215113,2.0
1458.0,1.3977000158920447,-0.19721451813712276,0.9438163303300636,1.4911737046459668,2.0
1459.0,1.6095994113308723,-0.15070925175892366,1.0192800144594654,1.4085946494183081,2.0
1460.0,1.6516249579684938,-0.1704756934766258,0.9611856789020011,1.4721972756662134,2.0
1461.0,1.7059109590619732,-0.13694242187224825,0.8639019610112193,1.5177705078552863,2.0
1462.0,1.5923446882674486,-0.12958044990157264,0.9647998722134291,1.389936906668686,2.0
1463.0,1.6102400313467413,-0.34866427668500743,1.031525500547475,1.3787880626898084,2.0
1464.0,1.4207529715229765,-0.5053717978528123,0.8400379697831921,1.6898842381983035,2.0
1465.0,1.346802794977576,-0.3450418262654928,1.0301478682550367,1.376387836270573,2.0
1466.0,1.5300494604225985,-0.3473002486156422,0.851922342244186,1.4127372903035424,2.0
1467.0,1.4683312645741464,-0.3848731510013076,0.8755010451430656,1.389839489270278,2.0
1468.0,1.4177720124639217,-0.47503363834482437,0.9630326598669325,1.3648918942527883,2.0
1469.0,1.4251911058813667,-0.4617997600810125,0.8290590396355834,1.4485886318149779,2.0
1470.0,1.3971812030557063,-0.3539638048025324,0.8838860690252313,1.4596769498570907,2.0
1471.0,1.4706566933015577,-0.4978608823106036,0.8326879868070963,1.3116795641630423,2.0
1472.0,1.4482119190344078,-0.6031585666107693,0.8604405574616847,1.1950655318934773,2.0
1473.0,1.3486230775516035,-0.6448597614649438,0.5921110633141926,1.421645065102459,2.0
1474.0,1.353342627934484,-0.6400444582300288,0.6292495410380096,1.2592282315585228,2.0
1475.0,1.2938287359310296,-0.4867763794405564,0.8552163610105942,1.4154546621742687,2.0
1476.0,1.169090626955751,-0.6953152300781162,0.8781272244401177,0.9906490104026966,2.0
1477.0,1.2628011919947058,-0.7046155524560876,0.6635562404028256,1.2066850466317238,2.0
1478.0,1.0188122337972931,-0.7756080074009584,0.7098238267045834,1.35012237407084,2.0
1479.0,1.2339765255108972,-0.6412826983905485,0.7427663677704296,1.0932609567374931,2.0
1480.0,0.9786988477470134,-0.5780407283511981,0.7611506824955253,1.0756017993901534,2.0
1481.0,1.0955636903599189,-0.7508217203284667,0.46708358897219004,1.0965345308394794,2.0
1482.0,0.9505996898306532,-0.8084565299470162,0.5587793380762536,0.9792355037847734,2.0
1483.0,1.0579169862233446,-0.8328766069663299,0.5911893661987864,0.9713708947106285,2.0
1484.0,0.9660123078264605,-1.0937559672943755,0.6713798834995635,0.9356233210001111,2.0
1485.0,0.7761528355733864,-0.7985100050916458,0.8271052726672754,0.8728863579470822,2.0
1486.0,0.9433525960538385,-0.8762187788829628,0.5302594325475839,1.0241682879720466,2.0
1487.0,0.8086096905443939,-0.8623042547507226,0.3877854935509686,0.9125095714573085,2.0
1488.0,0.919135399883179,-0.9906636955752146,0.543783159023261,0.8560835510121723,2.0
1489.0,0.7953074944838673,-0.9712025236495263,0.6104037085630514,0.8760320262994382,2.0
1490.0,0.7984423628202725,-0.9859445143856939,0.4635531186164996,0.7324646809611219,2.0
1491.0,0.62647620446296,-0.8535973460951864,0.33625967682106894,0.6448127181291912,2.0
1492.0,0.6262769835394402,-1.0033734494878708,0.49664774002672657,0.6249477762207206,2.0
1493.0,0.602004876629462,-0.7657783697080112,0.44090372105858383,0.6480470443500314,2.0
1494.0,0.6959164497501376,-0.9383042984248433,0.24544513766943582,0.5043250308885917,2.0
1495.0,0.7401181094256071,-1.1150954156969988,0.3595295629256956,0.5223542989863905,2.0
1496.0,0.4537922425369219,-1.0053013186988178,0.3943037097242945,0.4826977535240661,2.0
1497.0,0.6037563818112869,-1.0613103300288176,0.38583950179815296,0.7085271903284203,2.0
1498.0,0.240737618139019,-1.218048646815004,0.2339890946474071,0.18032386591819755,2.0
1499.0,0.299830523617213,-0.8398984186496085,0.17774676007065757,0.4012874915858786,2.0
1500.0,0.2848648212659647,-0.9295311965698081,0.30916716894729573,0.5533120461661192,2.0
1501.0,0.20697296998915649,-0.9452879978505618,0.03830039671493132,0.3544082853464741,2.0
1502.0,0.14537305345659135,-0.9795947219591837,0.17606985339644474,0.37907363977745867,2.0
1503.0,0.30660563567434473,-1.1306272460927522,-0.031849202174608,0.2752883759705418,2.0
1504.0,0.2055775082671801,-1.0358438353125272,0.18470590113321594,0.16025093991831818,2.0
1505.0,0.22674684338477774,-0.8971303183630301,0.025478980094989705,-0.03538528982662456,2.0
1506.0,0.21985778919523108,-1.0790309481429046,0.15138464693186174,0.17135608928671003,2.0
1507.0,0.13959717810081232,-1.218466550861243,0.04706490958284279,0.035474818323319834,2.0
1508.0,0.14129585790161747,-0.97816808134187,-0.1508197061669483,-0.004514000329950293,2.0
1509.0,0.03134761257425271,-0.9585965536276696,0.0877518405251386,-0.01159788439943154,2.0
1510.0,-0.11728208511425663,-0.9186326989960683,0.0744349225625138,0.1759033943786672,2.0
1511.0,0.07068776648649243,-0.8459210027855589,-0.018178748698831293,0.2053901026298101,2.0
1512.0,-0.13010585653834636,-0.8404235371431407,-0.20799703878778752,-0.04947384950739358,2.0
1513.0,-0.20040849591261217,-0.8625588249634,-0.18755776382336173,-0.15332558842754235,2.0
1514.0,-0.15981166530404395,-0.7519889594187,-0.16719351498826926,-0.2597425194687252,2.0
1515.0,-0.2679527775172277,-1.0054152898415678,-0.27652370232692924,-0.1298176694329695,2.0
1516.0,-0.25251182056758875,-0.7839227110042392,-0.06094613305437399,-0.03247822236213113,2.0
1517.0,-0.20987078968186085,-0.7514935661335579,-0.23936348291694426,-0.26901022054072316,2.0
1518.0,-0.2423252799423281,-0.9167927318687588,-0.5473093853805573,-0.5150590579422633,2.0
1519.0,-0.3991677656124377,-0.9207549988340191,-0.2657568731264135,-0.2423797917883224,2.0
1520.0,-0.38968941958854025,-0.8216567253448903,-0.3567422405705806,-0.24237891114866084,2.0
1521.0,-0.26429596653483584,-0.7887962210383475,-0.35114658596359033,-0.5303138310504449,2.0
1522.0,-0.3521440353212928,-0.6218875556174855,-0.4017143731484544,-0.38413562872839163,2.0
1523.0,-0.22354557548546009,-0.7323025389007908,-0.3047955776973149,-0.3859294778067044,2.0
1524.0,-0.34149015782110925,-0.7291592543039705,-0.29360722870526923,-0.46681370539615585,2.0
1525.0,-0.3726778237963194,-0.6764459053329954,-0.396753759314838,-0.5661842225608487,2.0
1526.0,-0.6526226120404264,-0.47428654760541733,-0.4778603928544526,-0.4122420346384906,2.0
1527.0,-0.46327487439407095,-0.5548494493553867,-0.46630076157551054,-0.5799988841542815,2.0
1528.0,-0.569866196322637,-0.5432481644216846,-0.47779346421386376,-0.7130741324229392,2.0
1529.0,-0.6435915849317706,-0.504687518187212,-0.5769131119157704,-0.7934408531449137,2.0
1530.0,-0.5946477951944011,-0.33206965537150046,-0.4550065505011191,-0.48536437724772297,2.0
1531.0,-0.5388778434730084,-0.5030373701781797,-0.48242011051290795,-0.571732599287045,2.0
1532.0,-0.604235932480802,-0.26270140093342265,-0.389184445334394,-0.6455217368683063,2.0
1533.0,-0.7620346783047052,-0.3386546225758921,-0.4317614960558671,-0.7182147618555795,2.0
1534.0,-0.6187364342554658,-0.3405513681575355,-0.6391806452148479,-0.7458821670350405,2.0
1535.0,-0.7744426828620622,-0.038611544517186125,-0.5011345982929152,-0.8182575934986269,2.0
1536.0,-0.7056046168394537,-0.35787916000980363,-0.6900322342704106,-0.7704184931918708,2.0
1537.0,-0.7730662405957995,-0.250753921649454,-0.5363246596055814,-0.9547399553601036,2.0
1538.0,-0.7789284824730949,-0.3011907535958285,-0.6677568861518496,-0.8306482226463837,2.0
1539.0,-0.6935646379100234,-0.04479202827567377,-0.7277839034537368,-0.8012826870491838,2.0
1540.0,-0.8861771161098269,0.06722510282468341,-0.6059923731065119,-0.7211697394091952,2.0
1541.0,-0.5984152070447495,0.10404083528950159,-0.9091576595927706,-0.7969273608097792,2.0
1542.0,-0.9846160538493826,0.09854615227873542,-0.8236595770912826,-0.7230151355323771,2.0
1543.0,-0.870631492913782,-0.004185605036552773,-0.6723214625562026,-0.6759512140769534,2.0
1544.0,-0.7809753362854461,0.01876167745078037,-0.651480518159377,-0.71217951589721,2.0
1545.0,-0.765462615702874,-0.07187628768785337,-0.7009449869455896,-0.7768430476085493,2.0
1546.0,-0.8385972164287449,0.3389896770628168,-0.8253758283793093,-0.8273633764534959,2.0
1547.0,-0.8376960539521895,0.22262938844550711,-0.7517666803778829,-0.9300357844933912,2.0
1548.0,-0.7930558949437019,0.16699347711932133,-0.6325244674775529,-0.7601164983385319,2.0
1549.0,-0.8581144419349119,0.3895413222264631,-0.6142549967974924,-0.667032755966991,2.0
1550.0,-0.695325962239417,0.20005495599660533,-0.6739612614707176,-0.8004334840678657,2.0
1551.0,-0.7490843513422598,0.37859904406160744,-0.5556783540803432,-0.6412933479228078,2.0
1552.0,-0.7428504089436996,0.3612493281281757,-0.6297616968934692,-0.9826900148503714,2.0
1553.0,-0.9226015789145379,0.4828856323551153,-0.741504268568637,-0.9414022450554503,2.0
1554.0,-0.8285196164781559,0.4530568630150998,-0.6911854758962004,-0.7350606232627593,2.0
1555.0,-0.8439676126098922,0.354568771241063,-0.7989202170261496,-0.7874919967224967,2.0
1556.0,-0.9065715916405193,0.5472781254748597,-0.6640709659382916,-0.6746332364143919,2.0
1557.0,-0.7608417223213683,0.6844381099393338,-0.5357998457882367,-0.7984053047886189,2.0
1558.0,-0.8402329473806248,0.6161944323672538,-0.5713682210201227,-0.8732659138554764,2.0
1559.0,-0.7093102876750467,0.7358862555448925,-0.4917240663996666,-0.7962099948805746,2.0
1560.0,-0.8690339406213176,0.5927361543552006,-0.6533885631019082,-0.9152831814242578,2.0
1561.0,-0.5760676115943165,0.7331947788502939,-0.47882004141337314,-0.860830740188202,2.0
1562.0,-0.8223667663283964,0.7114810191706656,-0.62225388298324,-0.6354891006773893,2.0
1563.0,-0.694383390353632,0.8862832487390153,-0.44443119876475357,-0.6290348826267146,2.0
1564.0,-0.6195406501244621,0.8518921811206064,-0.5816246118888309,-0.6624261526826613,2.0
1565.0,-0.7370521192528441,0.9543763407618016,-0.4957590064730458,-0.8520958283288798,2.0
1566.0,-0.5748681018127269,1.0301978780593528,-0.40521989052888036,-0.6959553237073108,2.0
1567.0,-0.7620436041674026,1.0260428296464195,-0.557541244740084,-0.7616252332533661,2.0
1568.0,-0.4718262541077205,1.0190081569188074,-0.5010586890347369,-0.4993846986472,2.0
1569.0,-0.5924585932602769,0.9260171691214808,-0.37795625244029774,-0.6522457331131128,2.0
1570.0,-0.6292941694835121,1.0589947807617637,-0.5033487277649343,-0.6782277997647791,2.0
1571.0,-0.5743170873348313,1.038659112880704,-0.604619916766529,-0.5414192935799454,2.0
1572.0,-0.43724263716132283,1.0894838392283208,-0.2400051010235369,-0.582150009784056,2.0
1573.0,-0.5493299385077395,1.1175545181905164,-0.48236730473137246,-0.34251001830232497,2.0
1574.0,-0.537609628400598,1.0872977584915424,-0.3999280284590019,-0.5361549492117393,2.0
1575.0,-0.45568295865731295,1.0189733949208661,-0.27996193437623673,-0.5734521248214023,2.0
1576.0,-0.5211742686260898,1.1764151463498898,-0.43553628276973755,-0.6187694089248447,2.0
1577.0,-0.19049399269745515,1.2901664206946946,-0.4539830721787711,-0.37562703373297823,2.0
1578.0,-0.39740887684361953,1.162659081732005,-0.3057374353005923,-0.39696242910793983,2.0
1579.0,-0.22500948536065113,1.32471598659257,-0.48776018730905574,-0.4510616246298642,2.0
1580.0,-0.25383745232948207,1.5378425744338182,-0.3140326230656664,-0.1558618145686808,2.0
1581.0,-0.33909435594813236,1.473761648665773,-0.23699785225146727,-0.17391643615701136,2.0
1582.0,-0.20636852242901832,1.5583989953884485,-0.2642495389511514,-0.20859483940146836,2.0
1583.0,-0.09181364387200257,1.454672394493276,-0.3668682129541022,-0.0337812973859907,2.0
1584.0,-0.15282356468580677,1.5527296291261705,-0.02791393973715564,-0.06774382783731481,2.0
1585.0,0.0221531684538777,1.3828849263906309,-0.15135056659063373,-0.17944371628306832,2.0
1586.0,0.0424203426941548,1.4090143621630298,0.007449520313498242,-0.1636532129831082,2.0
1587.0,0.0701390439495665,1.2165472282218577,-0.135244348093445,0.06004571292911971,2.0
1588.0,-0.02922391121205812,1.6249172890147094,-0.1704561361325814,0.05637846166197668,2.0
1589.0,-0.052269730319130445,1.674989173916006,-0.02841608218750557,0.07268929125608443,2.0
1590.0,0.033769629375071136,1.479090699320762,-0.04948333418937101,0.010478609624459845,2.0
1591.0,0.15456960685100796,1.52124876577291,-0.11796894150475529,0.1957402694849113,2.0
1592.0,0.2297062463167369,1.4822645467899342,0.17475291353838573,0.09957768665010641,2.0
1593.0,-0.0015212630573644692,1.6056828956679987,-0.006256883071298375,0.2054372119593125,2.0
1594.0,0.2556200480699382,1.6884274084949187,-0.09965981585291273,0.40112578286981126,2.0
1595.0,0.3132836035317691,1.4089145015873887,0.2457535868000535,0.23139125741843608,2.0
1596.0,0.3109717479553785,1.6301263688779615,0.09122306447413579,0.1814272478796476,2.0
1597.0,0.5092733510730907,1.5662330158870343,0.10970417214287387,0.2748912479844917,2.0
1598.0,0.4638719929855915,1.6086790141175749,0.022871255413579927,0.5211238682292667,2.0
1599.0,0.5943491855392136,1.6453961674799191,0.40248920903554986,0.4888031084691448,2.0
1600.0,0.48341759052255306,1.5815488988000475,0.12846539497323856,0.49212590468870093,2.0
1601.0,0.6404522479365714,1.5895966582257994,0.292281840894424,0.49579511815472194,2.0
1602.0,0.7518687339694341,1.5768677682034542,0.40669908199930505,0.6368980852720011,2.0
1603.0,0.7611153081840316,1.6923017755035767,0.3865572910034689,0.5450354781577431,2.0
1604.0,0.5622015206565372,1.6328784124382678,0.36728880806363146,0.7019822368636701,2.0
1605.0,0.687363294039859,1.607514155628178,0.23184814853022942,0.6396054449128014,2.0
1606.0,0.7193349371207078,1.451540142205661,0.34966644473219577,0.6640854691381821,2.0
1607.0,0.8436625920510853,1.5326892473182503,0.47787881356745177,0.7309883950609514,2.0
1608.0,0.9039835925617937,1.6510659675871826,0.40864898156616125,0.7978074924119443,2.0
1609.0,0.7917558197802653,1.5543692424958373,0.5357499694903264,0.8707621035894686,2.0
1610.0,0.9223722050238596,1.6047119962829748,0.6113884907263326,0.9391339331432773,2.0
1611.0,0.7531462878418068,1.7023392874921792,0.6669897454623465,0.5863024919145761,2.0
1612.0,1.1384529335020106,1.6152604564768107,0.4753449492459888,0.9134933771471452,2.0
1613.0,0.9816709059955011,1.505223614401009,0.8445222583639366,0.9937513323275666,2.0
1614.0,1.076637282874565,1.428127891090021,0.7281452183401556,1.2215570927509485,2.0
1615.0,1.077683787777332,1.2060180683738113,0.6773842175578917,1.000648498337925,2.0
1616.0,1.260267858914728,1.4255252175113522,0.8122605706383759,1.1619447632233777,2.0
1617.0,0.8983129795494025,1.389616030707516,0.9651664949635769,1.331566654662724,2.0
1618.0,1.2161475838152709,1.4399899258106803,0.6096150435488372,1.0865117650531344,2.0
1619.0,1.2422831205527645,1.363201953557003,0.7553400940234993,1.2922625188889745,2.0
1620.0,1.2418346865001144,1.3231180740621715,0.5638963623948658,1.2069711418658307,2.0
1621.0,1.4933975158835238,1.1527285957180453,0.8443480967293155,1.270311487091037,2.0
1622.0,1.2648286385423964,1.2111553500218435,0.8844129136724758,1.2732505010326418,2.0
1623.0,1.4627058490466782,1.3262975833412722,0.8661723706021226,1.3123405004815234,2.0
1624.0,1.4522626069426305,1.422726270026902,0.8262528326106445,1.6888285428626715,2.0
1625.0,1.5730161470949848,1.2129356441539227,0.7077534035700707,1.5313098090485997,2.0
1626.0,1.409458203404368,1.2260995416049092,0.9704170863983996,1.5863508980607395,2.0
1627.0,1.431250189779945,1.2583029404873958,1.0983059837557367,1.5537464283759705,2.0
1628.0,1.6415531090777797,1.0508386299695713,0.9126798566771042,1.371320439489844,2.0
1629.0,1.6008792916776051,1.136649182308134,1.0341082647527895,1.5978429578769247,2.0
1630.0,1.4292303731308338,0.9931568728959566,0.8508915432160509,1.6910170692492443,2.0
1631.0,1.5541213524055424,1.1201570973340516,1.0702965430044988,1.5227119064479582,2.0
1632.0,1.6699445787667946,1.014547492187123,1.001354968371705,1.727838980098101,2.0
1633.0,1.7372408672669943,0.9942825203078614,0.979801935136962,1.7238980660977434,2.0
1634.0,1.606581210406262,0.8505398231150223,0.9945750873447357,1.8597082802069245,2.0
1635.0,1.4029793234546892,0.9632327174774173,1.0450205858004655,1.6526266211850213,2.0
1636.0,1.7654689330750233,1.064133942356884,1.1355840998583158,1.6033855162737471,2.0
1637.0,1.6086786446485548,0.7174445528004233,0.9782591574084931,1.694547902705698,2.0
1638.0,1.5453458535556084,0.7463099126890297,1.0810620980185273,1.890636832684212,2.0
1639.0,1.4790047646596298,0.7650113325491303,1.1270766298683736,1.5793967690738475,2.0
1640.0,1.8575665415370093,0.7816088292177148,1.0309114939063762,1.569330883974132,2.0
1641.0,1.801720846894461,0.6077226958760942,1.3292052288026137,1.7977986297471258,2.0
1642.0,1.777730949113884,0.3407139813138484,1.0720352402006192,1.7560376579076935,2.0
1643.0,1.9493718699405547,0.7199456866084126,1.0974019292046628,1.811242222961847,2.0
1644.0,1.8830998750830985,0.6197969449369191,1.0725832466211607,1.9138985839043778,2.0
1645.0,1.9886115309083316,0.3289211900230061,1.3554317740558064,1.7717245920242548,2.0
1646.0,1.6940305303693637,0.40171911156089046,1.235139913706729,1.6460034944930013,2.0
1647.0,1.8348735545421124,0.5783853802593011,1.0895472076082684,2.0427767726575032,2.0
1648.0,1.6803786447762632,0.5253098839163626,1.2962743596919584,1.742327153527187,2.0
1649.0,1.8215260643350626,0.4332703242473511,1.2072509337493704,1.7385605853193997,2.0
1650.0,1.8207073924065535,0.2806252677357351,1.213519522455301,1.955940979155481,2.0
1651.0,1.9080240965799273,0.26536076200748726,1.1530419278580248,1.8069138207494684,2.0
1652.0,1.8484019575928647,0.20283151479368955,1.1113258755149504,1.8375065842751939,2.0
1653.0,1.9033595061567787,0.2876879562644328,1.2179051799510265,1.8892978047348188,2.0
1654.0,1.907229016998106,0.04633862271065191,1.1265660348346478,1.945243313995216,2.0
1655.0,2.0469409695740137,0.012561894667437096,1.358784329337595,1.798102032517522,2.0
1656.0,1.793183612671355,0.15358940805361904,1.0453051191506015,1.9767084787913973,2.0
1657.0,1.7225847430854389,0.007787798278422257,1.3200713612667228,1.6031070282785962,2.0
1658.0,1.8319854321093338,0.11001518314226591,1.1486466791392196,1.8833557942730008,2.0
1659.0,1.7165644884358384,-0.13471540509809826,1.1821177716614197,1.7128397353480271,2.0
1660.0,1.9331396611791112,-0.11241172255473374,1.227070579992058,1.9221707159962567,2.0
1661.0,1.7435201152452364,-0.23814222079410952,1.0713985480315222,1.7860463670228142,2.0
1662.0,1.7009426768075457,-0.18368965595371017,1.2106490319602987,1.6902097803940046,2.0
1663.0,1.6948012508892705,-0.37032462595964266,0.8424124043787635,1.8082169323065456,2.0
1664.0,1.7969964692991909,-0.3087577762168937,1.0292630091978787,1.814473561672752,2.0
1665.0,1.6914078167661475,-0.44058678891192926,0.9961149733218942,1.7713719273751598,2.0
1666.0,1.6238671896995465,-0.263941010014208,0.9496064422949664,1.5850642477492787,2.0
1667.0,1.8342628509080892,-0.2974143500454933,1.0390870507672931,1.6193259467835277,2.0
1668.0,1.5606669158769182,-0.5771711826734318,1.0839867397913479,1.6458766162309497,2.0
1669.0,1.6272803653331602,-0.30512392516191844,1.099725483253686,1.6195977926648548,2.0
1670.0,1.665300133258695,-0.2223995014762184,1.0368290310811037,1.6750440656415067,2.0
1671.0,1.4122110543327813,-0.5003954794776843,0.9287043818053199,1.373854442123828,2.0
1672.0,1.597599412429547,-0.6011556431448195,1.0139753697571572,1.5830060677443047,2.0
1673.0,1.4172706580025254,-0.28581943106973545,0.9705877795826965,1.4937832901069064,2.0
1674.0,1.5772735796514692,-0.7304857731740435,1.0321543799433022,1.4111452399296738,2.0
1675.0,1.3699774397375213,-0.626011695225225,0.9959553408356366,1.3919938631524589,2.0
1676.0,1.5058285750529368,-0.6385602146006467,0.90036554343143,1.4150979054162542,2.0
1677.0,1.516535479370213,-0.5495450585248453,0.786012791873965,1.04584366229479,2.0
1678.0,1.4606180961070843,-0.6746321090638625,0.7882485063088659,1.3043454864646487,2.0
1679.0,1.367281441318779,-0.7859968780740982,0.7757771588339261,1.2545682940303395,2.0
1680.0,1.285880231416549,-0.855734180005816,0.7758716856961287,1.3622886466417814,2.0
1681.0,1.217447118366517,-0.8182094436904616,0.8102983268899071,1.1945364077489493,2.0
1682.0,1.387523279911456,-0.9070363134125556,0.8305820773643985,1.2189084308126967,2.0
1683.0,1.1350875574346495,-0.8227587567309048,0.7290246969250624,1.359264742217544,2.0
1684.0,1.0652695559054088,-0.9040177026409028,0.7103462435241836,1.268411315243951,2.0
1685.0,1.1988099349133148,-1.0158965462354903,0.6972120497773128,1.222500181404377,2.0
1686.0,1.015350675361134,-0.7586906931382957,0.6050146477927446,1.0449771126386984,2.0
1687.0,0.9620810249545564,-0.9504839441908789,0.5373919064964927,1.1113906026301343,2.0
1688.0,0.8743195312889537,-1.0428229740650696,0.4273419903328901,0.9952901774605708,2.0
1689.0,0.9314895325282375,-0.9468924511226527,0.505981075373965,0.9601711954065956,2.0
1690.0,0.9321564773159228,-0.936035938871887,0.5951036206101686,0.9813965140802271,2.0
1691.0,0.9249709256160114,-1.1290615376541513,0.4495014125203316,0.8409623940078482,2.0
1692.0,0.9556523048687176,-0.9315142197086794,0.4677536417337137,1.0098219908830894,2.0
1693.0,0.8727377991181302,-1.078369611555678,0.5096857424763263,0.8040349927917572,2.0
1694.0,0.7601941143024269,-0.8102262520195697,0.48641473387153716,0.8411173928837113,2.0
1695.0,0.7184430260345672,-0.9352997119971765,0.2975192190428622,0.8838226415982691,2.0
1696.0,0.7480487305572087,-1.0327359754246763,0.4761575527398759,0.8001983611232079,2.0
1697.0,0.7828909665561115,-1.0709900780764903,0.4600471424881951,0.5147420399942021,2.0
1698.0,0.6267385559303837,-1.0093693412557228,0.20509821767379677,0.6585967254830521,2.0
1699.0,0.5255812553163178,-0.9386608550266852,0.20641039960008373,0.6575662801834234,2.0
1700.0,0.4315508804555302,-1.0022222501634175,0.37858319259736634,0.6200237827801596,2.0
1701.0,0.3446580197513379,-1.019785955061482,0.21546735793698993,0.3778490627810973,2.0
1702.0,0.5141865287239354,-0.9892947121918949,-0.02111853411390935,0.3818560378178507,2.0
1703.0,0.4638203943798464,-1.051245154515581,0.03165503634526223,0.5054783655900528,2.0
1704.0,0.42234580562196694,-1.0195759726142837,0.11753690190790968,0.2884334160430362,2.0
1705.0,0.31049622396339077,-1.1869034061834087,-0.0028636599223556547,0.2933925629321649,2.0
1706.0,0.423015903686681,-0.8726983679278096,0.04321025023153693,0.4399100100477029,2.0
1707.0,0.1931199511614518,-0.9306227833611156,0.0590786485690781,0.23675187558145458,2.0
1708.0,0.29655855699823974,-1.0269724602498658,0.17355421030434293,0.12835421949413484,2.0
1709.0,0.15698873067371488,-0.7475797388005607,-0.02999483105546401,0.07310128448637866,2.0
1710.0,0.06023168004584986,-0.9152905910839843,0.07828719580321071,0.15433868947230242,2.0
1711.0,0.140936329727248,-1.0128701164262308,0.08618045162663354,-0.05163150185224902,2.0
1712.0,0.08371633735255546,-0.8075832034701188,0.05932384074008282,0.01801912909451428,2.0
